# Undirected graph (each unordered pair of nodes is saved once): SIR_erdos_renyi.txt
#Institution	Counterparty	starting_date	finish_date	interes_rate	amount
8	13	30/12/2015	19/01/2018	6	3011983
8	13	30/12/2015	26/12/2017	5	3957093
8	13	30/12/2015	20/09/2017	5	4813243
8	13	30/12/2015	01/10/2017	14	3277431
8	13	30/12/2015	28/12/2017	13	191826
8	13	30/12/2015	26/10/2017	15	3101555
8	13	30/12/2015	21/01/2018	6	1311866
8	13	30/12/2015	18/11/2017	12	2499377
8	13	30/12/2015	22/12/2017	13	3877103
8	13	30/12/2015	07/02/2018	7	962663
8	13	30/12/2015	23/12/2017	13	1782455
8	13	30/12/2015	09/01/2018	8	3923148
8	13	30/12/2015	20/01/2018	7	4328021
8	13	30/12/2015	21/10/2017	14	1992029
8	13	30/12/2015	23/10/2017	15	172050
8	13	30/12/2015	02/01/2018	7	3339615
8	13	30/12/2015	09/11/2017	9	917343
8	13	30/12/2015	12/12/2017	12	3498929
8	13	30/12/2015	28/10/2017	7	243773
8	13	30/12/2015	16/09/2017	14	2810681
8	13	30/12/2015	20/11/2017	8	1779297
8	13	30/12/2015	27/12/2017	12	955280
8	13	30/12/2015	17/02/2018	10	3907949
8	13	30/12/2015	29/01/2018	6	1796367
8	13	30/12/2015	17/03/2018	15	4633269
8	13	30/12/2015	04/10/2017	9	994275
8	13	30/12/2015	02/01/2018	11	4331144
8	13	30/12/2015	18/12/2017	7	1754970
8	13	30/12/2015	17/09/2017	9	4330833
8	13	30/12/2015	02/01/2018	13	2521993
8	13	30/12/2015	04/01/2018	5	1333088
8	13	30/12/2015	22/11/2017	6	856561
8	13	30/12/2015	26/09/2017	5	1275010
8	13	30/12/2015	18/09/2017	15	3864793
8	13	30/12/2015	03/02/2018	6	110608
8	13	30/12/2015	08/03/2018	9	2197507
8	13	30/12/2015	28/11/2017	15	3446697
8	13	30/12/2015	02/11/2017	14	360875
8	13	30/12/2015	08/03/2018	8	1821011
8	13	30/12/2015	06/09/2017	10	981700
8	13	30/12/2015	30/09/2017	8	1432147
8	13	30/12/2015	01/03/2018	12	3152082
8	13	30/12/2015	22/11/2017	13	2007192
8	13	30/12/2015	08/10/2017	10	568474
8	13	30/12/2015	02/02/2018	9	3800819
8	13	30/12/2015	25/01/2018	10	3836328
8	13	30/12/2015	17/01/2018	7	3069591
8	13	30/12/2015	28/09/2017	13	858971
8	13	30/12/2015	31/12/2017	13	1983423
8	13	30/12/2015	05/09/2017	12	3267226
8	13	30/12/2015	06/09/2017	6	4621229
8	13	30/12/2015	10/11/2017	12	1608808
8	13	30/12/2015	25/12/2017	7	3588195
8	13	30/12/2015	23/10/2017	8	1597082
8	13	30/12/2015	19/01/2018	9	4182775
8	13	30/12/2015	27/01/2018	5	2272128
8	13	30/12/2015	12/02/2018	9	1662931
8	13	30/12/2015	15/03/2018	5	720969
8	13	30/12/2015	08/03/2018	9	3662193
8	13	30/12/2015	04/10/2017	8	3270301
8	13	30/12/2015	04/12/2017	15	2839106
8	13	30/12/2015	22/09/2017	12	3623150
8	13	30/12/2015	26/02/2018	10	1807172
8	13	30/12/2015	14/03/2018	6	1613611
8	13	30/12/2015	14/10/2017	10	1516265
8	13	30/12/2015	24/11/2017	7	1478805
8	13	30/12/2015	11/03/2018	5	4461032
8	13	30/12/2015	19/02/2018	15	2450014
8	13	30/12/2015	20/11/2017	10	406942
8	13	30/12/2015	01/02/2018	12	1737568
8	13	30/12/2015	02/01/2018	6	408073
8	13	30/12/2015	20/09/2017	11	1188581
8	13	30/12/2015	11/12/2017	7	1736418
8	13	30/12/2015	12/01/2018	7	1385576
8	13	30/12/2015	04/02/2018	15	1445023
8	13	30/12/2015	24/09/2017	5	3358371
8	13	30/12/2015	02/09/2017	10	523493
8	13	30/12/2015	27/12/2017	8	2249180
8	13	30/12/2015	09/11/2017	10	1593696
8	13	30/12/2015	08/03/2018	14	941393
8	13	30/12/2015	03/03/2018	9	1848573
8	13	30/12/2015	11/02/2018	12	428234
8	13	30/12/2015	25/09/2017	13	539194
8	13	30/12/2015	22/10/2017	12	1764970
8	13	30/12/2015	26/12/2017	5	4971359
8	13	30/12/2015	18/11/2017	7	1467625
8	13	30/12/2015	25/02/2018	9	3925513
8	13	30/12/2015	06/12/2017	7	671797
8	13	30/12/2015	09/03/2018	7	4622919
8	13	30/12/2015	30/11/2017	15	1609477
8	13	30/12/2015	02/01/2018	12	2900575
8	13	30/12/2015	20/09/2017	15	4637842
8	13	30/12/2015	10/12/2017	9	1804779
8	13	30/12/2015	20/09/2017	5	4990217
8	13	30/12/2015	02/02/2018	5	1938143
8	13	30/12/2015	13/02/2018	7	4680287
8	13	30/12/2015	15/09/2017	13	636098
8	13	30/12/2015	16/12/2017	7	4441226
8	13	30/12/2015	29/10/2017	8	3279827
8	13	30/12/2015	13/09/2017	15	3516529
8	13	30/12/2015	18/10/2017	5	4955831
8	13	30/12/2015	04/03/2018	9	4210589
8	13	30/12/2015	15/02/2018	8	209923
8	13	30/12/2015	10/01/2018	8	3409221
8	13	30/12/2015	25/01/2018	9	59980
8	13	30/12/2015	28/01/2018	7	4685802
8	13	30/12/2015	22/10/2017	6	316454
8	13	30/12/2015	01/10/2017	10	4381910
8	13	30/12/2015	15/03/2018	12	3313437
8	13	30/12/2015	07/03/2018	11	2006202
8	13	30/12/2015	08/02/2018	10	3310510
8	13	30/12/2015	08/01/2018	8	115529
8	13	30/12/2015	25/02/2018	5	2408477
8	13	30/12/2015	15/02/2018	7	4201698
8	13	30/12/2015	17/11/2017	7	745655
8	13	30/12/2015	26/09/2017	9	4420858
8	13	30/12/2015	02/12/2017	15	1121773
8	13	30/12/2015	05/02/2018	5	3306154
8	13	30/12/2015	15/11/2017	5	871964
8	13	30/12/2015	20/02/2018	14	3499659
8	13	30/12/2015	12/01/2018	8	2247988
8	13	30/12/2015	12/10/2017	7	1910594
8	13	30/12/2015	01/03/2018	10	1355486
8	13	30/12/2015	07/02/2018	10	3013430
8	13	30/12/2015	16/09/2017	10	4143194
8	13	30/12/2015	24/12/2017	6	1421664
8	13	30/12/2015	03/12/2017	5	2480424
8	13	30/12/2015	19/11/2017	9	503907
8	13	30/12/2015	29/12/2017	11	2821741
8	13	30/12/2015	27/01/2018	8	2254301
8	13	30/12/2015	01/10/2017	14	831219
8	13	30/12/2015	11/03/2018	10	2418505
8	13	30/12/2015	02/01/2018	11	497038
8	13	30/12/2015	01/10/2017	7	3760976
8	13	30/12/2015	25/12/2017	12	523139
8	13	30/12/2015	28/01/2018	5	2268785
8	13	30/12/2015	03/11/2017	9	219985
8	13	30/12/2015	08/03/2018	11	2675254
8	13	30/12/2015	12/03/2018	10	2955590
8	13	30/12/2015	14/12/2017	15	1982057
8	13	30/12/2015	22/01/2018	8	3599965
8	13	30/12/2015	25/09/2017	6	1598056
8	13	30/12/2015	11/01/2018	7	995680
8	13	30/12/2015	15/10/2017	10	4051692
8	13	30/12/2015	18/01/2018	7	3398408
8	13	30/12/2015	26/11/2017	15	3889181
8	13	30/12/2015	11/03/2018	8	1947369
8	13	30/12/2015	13/11/2017	10	3385038
8	13	30/12/2015	25/01/2018	14	1531727
8	13	30/12/2015	12/09/2017	5	4792674
8	13	30/12/2015	25/09/2017	10	2557359
8	13	30/12/2015	20/12/2017	8	1089977
8	13	30/12/2015	14/03/2018	5	1678327
8	13	30/12/2015	04/09/2017	11	2167803
8	13	30/12/2015	15/01/2018	9	4575394
8	13	30/12/2015	22/12/2017	5	4263549
8	13	30/12/2015	19/02/2018	10	1100141
8	13	30/12/2015	10/11/2017	13	2422618
8	13	30/12/2015	25/11/2017	12	1720428
8	13	30/12/2015	14/11/2017	9	2495466
8	13	30/12/2015	19/01/2018	14	3257932
8	13	30/12/2015	07/09/2017	12	4186362
8	13	30/12/2015	29/01/2018	6	2433150
8	13	30/12/2015	18/11/2017	15	3084500
8	13	30/12/2015	09/02/2018	10	231762
8	13	30/12/2015	28/09/2017	5	647354
8	13	30/12/2015	28/09/2017	7	4083686
8	13	30/12/2015	14/09/2017	11	3360560
8	13	30/12/2015	21/01/2018	10	2817108
8	13	30/12/2015	23/10/2017	13	3870069
8	13	30/12/2015	24/12/2017	7	1744638
8	13	30/12/2015	09/03/2018	10	2228333
8	13	30/12/2015	19/12/2017	13	368413
8	13	30/12/2015	30/01/2018	10	3258384
8	13	30/12/2015	20/09/2017	15	1455694
8	13	30/12/2015	21/11/2017	13	483163
8	13	30/12/2015	12/12/2017	7	3788884
8	13	30/12/2015	20/10/2017	9	1320668
8	13	30/12/2015	09/10/2017	5	4156332
8	13	30/12/2015	09/10/2017	15	506648
8	13	30/12/2015	05/02/2018	8	3938081
8	13	30/12/2015	26/09/2017	8	1878007
8	13	30/12/2015	20/02/2018	15	1315539
8	13	30/12/2015	24/10/2017	5	2334278
8	13	30/12/2015	29/09/2017	6	2570803
8	13	30/12/2015	15/01/2018	6	1927707
8	13	30/12/2015	02/10/2017	6	4133805
8	13	30/12/2015	17/12/2017	11	2631467
8	13	30/12/2015	05/12/2017	11	2946692
8	13	30/12/2015	27/12/2017	6	973111
8	13	30/12/2015	01/10/2017	11	1197800
8	13	30/12/2015	03/01/2018	10	2973934
8	13	30/12/2015	06/09/2017	9	1829711
8	13	30/12/2015	23/10/2017	7	3414343
8	13	30/12/2015	23/02/2018	9	1378450
8	13	30/12/2015	03/10/2017	5	3382888
8	13	30/12/2015	18/10/2017	12	3407020
8	13	30/12/2015	02/10/2017	14	2701129
8	13	30/12/2015	13/01/2018	9	783545
8	13	30/12/2015	05/10/2017	15	3245860
8	13	30/12/2015	23/10/2017	10	4989948
8	13	30/12/2015	19/12/2017	8	1025854
8	13	30/12/2015	06/10/2017	15	794855
8	13	30/12/2015	03/10/2017	15	1883621
8	13	30/12/2015	17/11/2017	13	5085
8	13	30/12/2015	02/09/2017	8	3034172
8	13	30/12/2015	13/01/2018	13	2850576
8	13	30/12/2015	14/02/2018	13	1447378
8	13	30/12/2015	11/09/2017	15	21952
8	13	31/12/2015	07/01/2018	11	300021
8	13	31/12/2015	20/10/2017	15	4987434
8	13	31/12/2015	19/10/2017	14	2995183
8	13	31/12/2015	26/12/2017	10	923294
8	13	31/12/2015	11/01/2018	9	3757004
8	13	31/12/2015	13/11/2017	10	701049
8	13	31/12/2015	22/01/2018	8	551787
8	13	31/12/2015	07/02/2018	9	4755046
8	13	31/12/2015	29/09/2017	13	932897
8	13	31/12/2015	26/02/2018	13	408046
8	13	31/12/2015	17/11/2017	13	695184
8	13	31/12/2015	26/12/2017	14	1200501
8	13	31/12/2015	06/12/2017	13	4864297
8	13	31/12/2015	02/02/2018	10	297808
8	13	31/12/2015	14/11/2017	8	3846743
8	13	31/12/2015	18/11/2017	7	636494
8	13	31/12/2015	05/09/2017	8	4146395
8	13	31/12/2015	09/03/2018	10	1134777
8	13	31/12/2015	09/10/2017	10	969762
8	13	31/12/2015	27/10/2017	14	3969770
8	13	31/12/2015	20/01/2018	11	2385941
8	13	31/12/2015	01/01/2018	15	1876034
8	13	31/12/2015	22/10/2017	12	679095
8	13	31/12/2015	02/10/2017	5	309898
8	13	31/12/2015	09/02/2018	11	2504893
8	13	31/12/2015	11/11/2017	13	4539042
8	13	31/12/2015	18/11/2017	5	2558378
8	13	31/12/2015	05/09/2017	7	4497855
8	13	31/12/2015	13/10/2017	6	4223632
8	13	31/12/2015	08/09/2017	12	4798574
8	13	31/12/2015	21/11/2017	13	818847
8	13	31/12/2015	03/11/2017	13	4458377
8	13	31/12/2015	23/11/2017	13	886894
8	13	31/12/2015	08/10/2017	15	846345
8	13	31/12/2015	22/12/2017	12	136538
8	13	31/12/2015	14/01/2018	9	1657212
8	13	31/12/2015	30/11/2017	13	733178
8	13	31/12/2015	17/03/2018	10	2097893
8	13	31/12/2015	16/01/2018	11	1908472
8	13	31/12/2015	02/11/2017	13	4975811
8	13	31/12/2015	08/03/2018	13	3958770
8	13	31/12/2015	05/01/2018	14	1889627
8	13	31/12/2015	22/12/2017	6	1856909
8	13	31/12/2015	15/10/2017	10	2835525
8	13	31/12/2015	28/10/2017	9	4593427
8	13	31/12/2015	24/09/2017	14	660741
8	13	31/12/2015	16/12/2017	11	4667886
8	13	31/12/2015	03/01/2018	5	2739829
8	13	31/12/2015	17/11/2017	12	1285161
8	13	31/12/2015	23/12/2017	12	2647279
8	13	31/12/2015	08/10/2017	9	1646209
8	13	31/12/2015	15/09/2017	9	890912
8	13	31/12/2015	03/02/2018	8	2288738
8	13	31/12/2015	01/11/2017	7	2518557
8	13	31/12/2015	24/10/2017	15	3611854
8	13	31/12/2015	17/11/2017	7	3569702
8	13	31/12/2015	29/09/2017	6	165713
8	13	31/12/2015	18/11/2017	9	1281212
8	13	31/12/2015	05/11/2017	7	1577315
8	13	31/12/2015	23/02/2018	9	1943105
8	13	31/12/2015	24/09/2017	6	4313929
8	13	31/12/2015	09/11/2017	9	845791
8	13	31/12/2015	16/01/2018	8	4925268
8	13	31/12/2015	01/11/2017	9	1447340
8	13	31/12/2015	24/01/2018	5	2765755
8	13	31/12/2015	15/12/2017	9	4792897
8	13	31/12/2015	15/11/2017	11	4489028
8	13	31/12/2015	24/10/2017	11	2974651
8	13	31/12/2015	17/03/2018	11	123423
8	13	31/12/2015	06/09/2017	6	4123917
8	13	31/12/2015	03/03/2018	7	1966157
8	13	31/12/2015	11/01/2018	6	4161503
8	13	31/12/2015	17/09/2017	5	2744703
8	13	31/12/2015	26/01/2018	13	2291247
8	13	31/12/2015	12/02/2018	5	3680305
8	13	31/12/2015	20/12/2017	6	392767
8	13	31/12/2015	28/09/2017	7	4461856
8	13	31/12/2015	03/09/2017	5	2317191
8	13	31/12/2015	16/11/2017	13	615
8	13	31/12/2015	07/02/2018	11	1062933
8	13	31/12/2015	17/01/2018	8	4624377
8	13	31/12/2015	14/09/2017	5	2261800
8	13	31/12/2015	30/01/2018	9	2078035
8	13	31/12/2015	10/12/2017	6	1097149
8	13	31/12/2015	26/11/2017	6	2692123
8	13	31/12/2015	03/09/2017	5	470649
8	13	31/12/2015	29/09/2017	7	4927378
8	13	31/12/2015	02/10/2017	9	3535054
8	13	31/12/2015	24/12/2017	11	154920
8	13	31/12/2015	01/03/2018	5	1833415
8	13	31/12/2015	08/09/2017	8	3463863
8	13	31/12/2015	04/10/2017	15	1124461
8	13	31/12/2015	22/09/2017	15	2932533
8	13	31/12/2015	08/03/2018	9	4957584
8	13	31/12/2015	10/11/2017	9	3271103
8	13	31/12/2015	07/02/2018	6	1563990
8	13	31/12/2015	27/11/2017	12	638433
8	13	31/12/2015	27/10/2017	6	2883120
8	13	31/12/2015	18/02/2018	11	4803669
8	13	31/12/2015	21/02/2018	5	1905788
8	13	31/12/2015	16/11/2017	7	1489083
8	13	31/12/2015	15/10/2017	9	4275242
8	13	31/12/2015	03/11/2017	6	478440
8	13	31/12/2015	15/12/2017	5	3013176
8	13	31/12/2015	15/10/2017	5	3555487
8	13	31/12/2015	01/09/2017	15	131452
8	13	31/12/2015	07/01/2018	10	2223708
8	13	31/12/2015	22/02/2018	8	1628870
8	13	31/12/2015	18/12/2017	13	2491967
8	13	31/12/2015	09/09/2017	14	2969918
8	13	31/12/2015	27/12/2017	13	2465534
8	13	31/12/2015	06/03/2018	7	3933024
8	13	31/12/2015	09/02/2018	13	1425571
8	13	31/12/2015	11/09/2017	5	3209119
8	13	31/12/2015	14/11/2017	5	2788362
8	13	31/12/2015	15/11/2017	8	2309596
8	13	31/12/2015	29/09/2017	11	4630147
8	13	31/12/2015	27/02/2018	14	1495629
8	13	31/12/2015	18/09/2017	8	3757305
8	13	31/12/2015	29/11/2017	13	3418007
8	13	31/12/2015	19/02/2018	15	709921
8	13	31/12/2015	02/12/2017	15	2482750
8	13	31/12/2015	12/12/2017	15	3003974
8	13	31/12/2015	01/09/2017	13	644598
8	13	31/12/2015	13/02/2018	7	697589
8	13	31/12/2015	29/09/2017	9	2682927
8	13	31/12/2015	03/11/2017	13	3053972
8	13	31/12/2015	02/03/2018	12	3970266
8	13	31/12/2015	19/01/2018	6	2802764
8	13	31/12/2015	28/12/2017	12	4328570
8	13	31/12/2015	06/09/2017	10	140483
8	13	31/12/2015	21/02/2018	14	4383550
8	13	31/12/2015	29/01/2018	10	480118
8	13	31/12/2015	07/02/2018	13	4100512
8	13	31/12/2015	13/03/2018	5	882540
8	13	30/12/2016	03/09/2017	13	1915114
8	13	30/12/2016	17/03/2018	13	3532037
8	13	30/12/2016	12/12/2017	14	1981952
8	13	30/12/2016	15/02/2018	9	541241
8	13	30/12/2016	01/12/2017	15	342101
8	13	30/12/2016	14/11/2017	14	4831751
8	13	30/12/2016	08/10/2017	6	3506882
8	13	30/12/2016	16/02/2018	12	4866147
8	13	30/12/2016	27/01/2018	6	1589504
8	13	30/12/2016	02/02/2018	10	1670665
8	13	30/12/2016	07/11/2017	7	615007
8	13	30/12/2016	21/09/2017	12	1382820
8	13	30/12/2016	14/12/2017	8	2459531
8	13	30/12/2016	17/10/2017	5	1411376
8	13	30/12/2016	14/12/2017	13	144754
8	13	30/12/2016	21/11/2017	6	1906562
8	13	30/12/2016	14/01/2018	14	4158026
8	13	30/12/2016	06/10/2017	14	4771662
8	13	30/12/2016	21/09/2017	9	260637
8	13	30/12/2016	04/01/2018	10	1842726
8	13	30/12/2016	06/03/2018	5	577643
8	13	30/12/2016	14/01/2018	8	2315826
8	13	30/12/2016	01/12/2017	7	3145209
8	13	30/12/2016	25/02/2018	12	1299532
8	13	30/12/2016	22/09/2017	10	3308126
8	13	30/12/2016	13/03/2018	5	354920
8	13	30/12/2016	18/01/2018	15	2850047
8	13	30/12/2016	27/11/2017	8	2257324
8	13	30/12/2016	07/12/2017	14	261705
8	13	30/12/2016	08/11/2017	7	2051009
8	13	30/12/2016	09/03/2018	5	3281807
8	13	30/12/2016	02/12/2017	13	2589594
8	13	30/12/2016	09/02/2018	12	3848046
8	13	30/12/2016	28/12/2017	6	3538612
8	13	30/12/2016	06/10/2017	12	1929274
8	13	30/12/2016	11/02/2018	6	2926866
8	13	30/12/2016	29/09/2017	7	1818614
8	13	30/12/2016	21/10/2017	12	3937742
8	13	30/12/2016	17/09/2017	7	3260391
8	13	30/12/2016	05/01/2018	14	4338117
8	13	30/12/2016	08/10/2017	11	2671321
8	13	30/12/2016	25/09/2017	14	3677165
8	13	30/12/2016	08/01/2018	7	3467503
8	13	30/12/2016	04/02/2018	9	3324949
8	13	30/12/2016	03/09/2017	15	2536548
8	13	30/12/2016	25/02/2018	10	1069111
8	13	30/12/2016	06/01/2018	10	1300030
8	13	30/12/2016	25/01/2018	6	4089833
8	13	30/12/2016	17/11/2017	5	4445557
8	13	30/12/2016	11/09/2017	6	2426805
8	13	30/12/2016	06/01/2018	14	4565641
8	13	30/12/2016	10/10/2017	11	2928399
8	13	30/12/2016	28/12/2017	7	874068
8	13	30/12/2016	27/12/2017	7	4429233
8	13	30/12/2016	14/10/2017	14	4259281
8	13	30/12/2016	12/09/2017	15	49236
8	13	30/12/2016	08/09/2017	9	4350816
8	13	30/12/2016	19/12/2017	7	4529194
8	13	30/12/2016	07/09/2017	8	3184632
8	13	30/12/2016	16/10/2017	8	3002927
8	13	30/12/2016	08/01/2018	9	1658121
8	13	30/12/2016	20/09/2017	8	4463707
8	13	30/12/2016	25/02/2018	7	4403419
8	13	30/12/2016	12/02/2018	10	3539916
8	13	30/12/2016	03/02/2018	8	2572488
8	13	30/12/2016	03/10/2017	15	3291057
8	13	30/12/2016	24/02/2018	12	4136295
8	13	30/12/2016	29/01/2018	9	208658
8	13	30/12/2016	27/01/2018	14	4976394
8	13	30/12/2016	18/02/2018	7	1097989
8	13	30/12/2016	12/12/2017	10	1808891
8	13	30/12/2016	26/01/2018	7	4090139
8	13	30/12/2016	20/01/2018	11	1930469
8	13	30/12/2016	04/11/2017	10	627877
8	13	30/12/2016	01/11/2017	6	2689521
8	13	30/12/2016	12/10/2017	5	2911073
8	13	30/12/2016	14/03/2018	8	4074012
8	13	30/12/2016	31/12/2017	5	2157278
8	13	30/12/2016	22/12/2017	15	112139
8	13	30/12/2016	11/10/2017	6	4804135
8	13	30/12/2016	17/09/2017	8	2891854
8	13	30/12/2016	23/11/2017	8	2406
8	13	30/12/2016	11/09/2017	9	3631917
8	13	30/12/2016	09/02/2018	14	1769959
8	13	30/12/2016	09/09/2017	5	3812968
8	13	30/12/2016	18/09/2017	12	2481817
8	13	30/12/2016	23/01/2018	5	1280457
8	13	30/12/2016	21/09/2017	13	1657539
8	13	30/12/2016	31/12/2017	11	977512
8	13	30/12/2016	20/09/2017	12	2474493
8	13	30/12/2016	22/02/2018	9	1247370
8	13	30/12/2016	14/10/2017	8	4069304
8	13	30/12/2016	06/12/2017	7	1666612
8	13	30/12/2016	19/01/2018	9	2764150
8	13	30/12/2016	24/09/2017	13	45113
8	13	30/12/2016	11/01/2018	7	1554513
8	13	30/12/2016	30/12/2017	15	2680417
8	13	30/12/2016	04/02/2018	12	260756
8	13	30/12/2016	02/03/2018	6	1710069
8	13	30/12/2016	23/10/2017	9	840305
8	13	30/12/2016	05/02/2018	12	182299
8	13	30/12/2016	17/01/2018	14	2633326
8	13	30/12/2016	18/02/2018	11	693261
8	13	30/12/2016	19/10/2017	5	2116043
8	13	30/12/2016	29/11/2017	8	1675822
8	13	30/12/2016	03/02/2018	10	4467782
8	13	30/12/2016	16/09/2017	12	2879061
8	13	30/12/2016	27/09/2017	15	4059037
8	13	30/12/2016	07/02/2018	11	2891903
8	13	30/12/2016	27/10/2017	13	4819098
8	13	30/12/2016	19/01/2018	15	3627248
8	13	30/12/2016	15/01/2018	10	1140078
8	13	30/12/2016	03/10/2017	13	799792
8	13	30/12/2016	04/11/2017	6	674895
8	13	30/12/2016	15/10/2017	13	2565507
8	13	30/12/2016	25/12/2017	9	3332066
8	13	30/12/2016	18/02/2018	11	3234851
8	13	30/12/2016	19/02/2018	5	300930
8	13	30/12/2016	10/11/2017	7	2518259
8	13	30/12/2016	23/09/2017	5	1354908
8	13	30/12/2016	15/03/2018	14	1410899
8	13	30/12/2016	17/02/2018	11	3594179
8	13	30/12/2016	10/03/2018	9	389880
8	13	30/12/2016	26/12/2017	6	3339013
8	13	30/12/2016	02/02/2018	5	4395870
8	13	30/12/2016	07/10/2017	5	934099
8	13	30/12/2016	06/12/2017	13	4766283
8	13	30/12/2016	21/01/2018	6	2367597
8	13	30/12/2016	18/03/2018	12	4675692
8	13	30/12/2016	17/01/2018	7	59685
8	13	30/12/2016	14/09/2017	10	4787775
8	13	30/12/2016	08/11/2017	8	3704130
8	13	30/12/2016	18/01/2018	10	3870055
8	13	30/12/2016	16/03/2018	14	120577
8	13	30/12/2016	18/11/2017	9	642911
8	13	30/12/2016	05/11/2017	5	1571253
8	13	30/12/2016	27/11/2017	6	1063006
8	13	30/12/2016	01/01/2018	6	2378096
8	13	30/12/2016	16/03/2018	14	1710243
8	13	30/12/2016	22/11/2017	9	290585
8	13	30/12/2016	28/01/2018	11	2298963
8	13	30/12/2016	17/03/2018	7	2545273
8	13	30/12/2016	14/10/2017	14	1232557
8	13	30/12/2016	16/12/2017	8	4300087
8	13	30/12/2016	09/09/2017	5	1490938
8	13	30/12/2016	02/02/2018	10	868300
8	13	30/12/2016	05/03/2018	12	284835
8	13	30/12/2016	05/10/2017	13	137159
8	13	30/12/2016	12/12/2017	6	3670521
8	13	30/12/2016	22/09/2017	13	2562783
8	13	30/12/2016	02/09/2017	11	225412
8	13	30/12/2016	03/09/2017	6	4496159
8	13	30/12/2016	05/01/2018	11	1312176
8	13	30/12/2016	13/03/2018	13	4264862
8	13	30/12/2016	01/10/2017	14	4070256
8	13	30/12/2016	27/02/2018	10	632197
8	13	30/12/2016	05/03/2018	5	2665081
8	13	30/12/2016	15/10/2017	11	4557563
8	13	30/12/2016	03/12/2017	12	4667878
8	13	30/12/2016	06/02/2018	13	1207920
8	13	30/12/2016	21/11/2017	14	3556965
8	13	30/12/2016	25/01/2018	10	2069115
8	13	30/12/2016	19/11/2017	8	2085532
8	13	30/12/2016	11/12/2017	11	2720660
8	13	30/12/2016	29/12/2017	10	4943294
8	13	30/12/2016	06/11/2017	6	1358208
8	13	30/12/2016	05/10/2017	8	2502476
8	13	30/12/2016	09/10/2017	13	991772
8	13	30/12/2016	09/03/2018	8	4489108
8	13	30/12/2016	03/11/2017	6	704939
8	13	30/12/2016	16/01/2018	9	2797886
8	13	30/12/2016	06/03/2018	14	2413625
8	13	30/12/2016	30/11/2017	13	3585404
8	13	30/12/2016	11/09/2017	10	4219219
8	13	30/12/2016	20/10/2017	10	1164765
8	13	30/12/2016	19/03/2018	10	1646890
8	13	30/12/2016	28/01/2018	7	578923
8	13	30/12/2016	22/11/2017	7	2529129
8	13	30/12/2016	30/11/2017	5	3586468
8	13	30/12/2016	06/02/2018	14	54741
8	13	30/12/2016	14/10/2017	11	2797386
8	13	30/12/2016	14/12/2017	5	4466375
8	13	30/12/2016	02/02/2018	9	2399517
8	13	30/12/2016	02/01/2018	13	129794
8	13	30/12/2016	12/09/2017	7	677787
8	13	30/12/2016	13/11/2017	5	374156
8	13	30/12/2016	20/01/2018	10	4527094
8	13	30/12/2016	30/10/2017	5	496832
8	13	30/12/2016	21/12/2017	7	3839255
8	13	30/12/2016	10/12/2017	12	3773423
8	13	30/12/2016	19/11/2017	13	4729476
8	13	30/12/2016	13/09/2017	9	1132610
8	13	30/12/2016	19/01/2018	5	2729510
8	13	30/12/2016	15/12/2017	7	1553445
8	13	30/12/2016	03/09/2017	9	3422436
8	13	30/12/2016	25/10/2017	5	2095539
8	13	30/12/2016	04/11/2017	13	485411
8	13	30/12/2016	12/10/2017	14	3425369
8	13	30/12/2016	19/12/2017	8	2339747
8	13	30/12/2016	10/12/2017	12	753
8	13	30/12/2016	15/01/2018	8	3128010
8	13	30/12/2016	12/03/2018	14	3441832
8	13	30/12/2016	18/09/2017	12	3357094
8	13	30/12/2016	18/10/2017	10	3745377
8	13	30/12/2016	21/10/2017	8	577886
8	13	30/12/2016	11/02/2018	7	1096537
8	13	30/12/2016	10/12/2017	6	540507
8	13	30/12/2016	05/01/2018	8	1802725
8	13	30/12/2016	30/01/2018	9	2491368
8	13	30/12/2016	16/12/2017	11	2669388
8	13	30/12/2016	26/01/2018	12	2022815
8	13	30/12/2016	19/01/2018	6	1205167
8	13	30/12/2016	27/01/2018	12	2547232
8	13	30/12/2016	01/01/2018	10	4875151
8	13	30/12/2016	10/03/2018	12	349787
8	13	30/12/2016	04/03/2018	5	3090692
8	13	30/12/2016	14/09/2017	8	3875916
8	13	30/12/2016	13/03/2018	7	981714
8	13	30/12/2016	15/01/2018	11	4488641
8	13	30/12/2016	04/10/2017	14	1049510
8	13	30/12/2016	25/10/2017	11	3579241
8	13	30/12/2016	11/12/2017	15	2971484
8	13	30/12/2016	14/02/2018	11	4228407
8	13	30/12/2016	19/02/2018	5	605771
8	13	30/12/2016	30/10/2017	14	2233565
8	13	30/12/2016	05/02/2018	14	3543034
8	13	30/12/2016	31/10/2017	9	710253
8	13	30/12/2016	15/02/2018	8	2433710
8	13	30/12/2016	28/10/2017	15	4504854
8	13	30/12/2016	15/03/2018	6	140449
8	13	30/12/2016	07/10/2017	13	4386652
8	13	30/12/2016	19/03/2018	11	3944575
8	13	30/12/2016	24/11/2017	5	3303721
8	13	30/12/2016	24/12/2017	5	3905836
8	13	30/12/2016	28/09/2017	7	3146701
8	13	30/12/2016	22/10/2017	5	1015523
8	13	30/12/2016	07/09/2017	13	2757843
8	13	30/12/2016	03/01/2018	6	3222704
8	13	30/12/2016	23/09/2017	8	4078472
8	13	30/12/2016	19/12/2017	14	1478441
8	13	30/12/2016	17/11/2017	5	834099
8	13	30/12/2016	08/12/2017	6	3666394
